rtls_interval_id,asset_id,asset_type,start_time,end_time,location_id,location_name,location_code,duration_sec
RTLS_02584,Glucosemeter 1,equipment,2025-03-19 12:26:25.000000000,2025-03-19 12:26:43.000000000,NS_A,B2.71 Open wacht,2.71,18.0
RTLS_03114,Voedingspomp 1,equipment,2025-03-19 12:26:25.000000000,2025-03-19 12:26:51.000000000,UTIL_A,B2.63 Utility,2.63,26.0
RTLS_01822,EUREKA-VPL-015,nurse,2025-03-19 12:26:35.002258924,2025-03-19 12:31:10.167348846,ROOM_102,B2.76 1-bedskamer,2.76,275.165089
RTLS_01184,EUREKA-VPL-010,nurse,2025-03-19 12:26:36.597341283,2025-03-19 12:26:54.118338751,ROOM_110,B2.79 2-bedskamer,2.79,17.520997
RTLS_02688,Glucosemeter 2,equipment,2025-03-19 12:26:47.000000000,2025-03-19 12:27:22.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,35.0
RTLS_01185,EUREKA-VPL-010,nurse,2025-03-19 12:26:54.118338751,2025-03-19 12:27:07.620275255,ROOM_106,B2.62 2-bedskamer,2.62,13.501936
RTLS_01015,EUREKA-VPL-009,nurse,2025-03-19 12:27:00.591062696,2025-03-19 12:27:02.142088500,NS_B,B2.71.01 Dienstplaats,2.71.01,1.551025
RTLS_01016,EUREKA-VPL-009,nurse,2025-03-19 12:27:02.142088500,2025-03-19 12:27:40.615459550,ROOM_104,B2.80 1-bedskamer,2.80,38.473371
RTLS_01186,EUREKA-VPL-010,nurse,2025-03-19 12:27:07.620275255,2025-03-19 12:44:38.655955003,ROOM_107,B2.64 2-bedskamer,2.64,1051.035679
RTLS_02177,Infuuspomp 3,equipment,2025-03-19 12:27:15.000000000,2025-03-19 12:27:24.000000000,UTIL_B,B2.75 Utility,2.75,9.0
RTLS_01017,EUREKA-VPL-009,nurse,2025-03-19 12:27:40.615459550,2025-03-19 12:28:07.618016160,NS_A,B2.71 Open wacht,2.71,27.002556
RTLS_00879,EUREKA-VPL-008,nurse,2025-03-19 12:27:54.764545346,2025-03-19 12:28:29.434873694,NS_A,B2.71 Open wacht,2.71,34.670328
RTLS_01018,EUREKA-VPL-009,nurse,2025-03-19 12:28:07.618016160,2025-03-19 12:29:04.900735750,ROOM_104,B2.80 1-bedskamer,2.80,57.282719
RTLS_00880,EUREKA-VPL-008,nurse,2025-03-19 12:28:29.434873694,2025-03-19 12:28:53.120282847,ROOM_101,B2.74 1-bedskamer,2.74,23.685409
RTLS_03010,Toiletstoel 3,equipment,2025-03-19 12:28:39.000000000,2025-03-19 12:28:53.000000000,STORAGE,B2.61 Opslag,2.61,14.0
RTLS_02477,Bladderscan,equipment,2025-03-19 12:28:46.000000000,2025-03-19 12:29:23.000000000,UTIL_A,B2.63 Utility,2.63,37.0
RTLS_00881,EUREKA-VPL-008,nurse,2025-03-19 12:28:53.120282847,2025-03-19 12:29:11.887641531,ROOM_110,B2.79 2-bedskamer,2.79,18.767358
RTLS_02068,Infuuspomp 2,equipment,2025-03-19 12:28:57.000000000,2025-03-19 12:29:07.000000000,UTIL_A,B2.63 Utility,2.63,10.0
RTLS_03433,Voedingspomp 4,equipment,2025-03-19 12:28:57.000000000,2025-03-19 12:29:04.000000000,UTIL_B,B2.75 Utility,2.75,7.0
RTLS_01960,Infuuspomp 1,equipment,2025-03-19 12:29:05.000000000,2025-03-19 12:29:18.000000000,UTIL_A,B2.63 Utility,2.63,13.0
RTLS_00882,EUREKA-VPL-008,nurse,2025-03-19 12:29:11.887641531,2025-03-19 12:29:15.944296571,KITCHEN,B2.77 Keuken,2.77,4.056655
RTLS_00883,EUREKA-VPL-008,nurse,2025-03-19 12:29:15.944296571,2025-03-19 12:29:42.818955624,ROOM_103,B2.78 1-bedskamer,2.78,26.874659
RTLS_02380,Spuitaandrijver,equipment,2025-03-19 12:29:31.000000000,2025-03-19 12:29:46.000000000,UTIL_B,B2.75 Utility,2.75,15.0
RTLS_00884,EUREKA-VPL-008,nurse,2025-03-19 12:29:42.818955624,2025-03-19 12:30:51.415305062,NS_A,B2.71 Open wacht,2.71,68.596349
RTLS_01891,EUREKA-VPL-001,nurse,2025-03-19 12:30:00.000000000,2025-03-19 12:33:00.000000000,ROOM_103,B2.78 1-bedskamer,2.78,180.0
RTLS_01892,Medicatiekar geel,equipment,2025-03-19 12:30:00.000000000,2025-03-19 12:33:00.000000000,ROOM_103,B2.78 1-bedskamer,2.78,180.0
RTLS_03223,Voedingspomp 2,equipment,2025-03-19 12:30:04.000000000,2025-03-19 12:30:09.000000000,UTIL_B,B2.75 Utility,2.75,5.0
RTLS_03328,Voedingspomp 3,equipment,2025-03-19 12:30:07.000000000,2025-03-19 12:30:26.000000000,UTIL_A,B2.63 Utility,2.63,19.0
RTLS_02799,Toiletstoel 1,equipment,2025-03-19 12:30:16.000000000,2025-03-19 12:30:35.000000000,UTIL_A,B2.63 Utility,2.63,19.0
RTLS_02069,Infuuspomp 2,equipment,2025-03-19 12:30:26.000000000,2025-03-19 12:30:35.000000000,UTIL_A,B2.63 Utility,2.63,9.0
RTLS_03011,Toiletstoel 3,equipment,2025-03-19 12:30:40.000000000,2025-03-19 12:30:49.000000000,STORAGE,B2.61 Opslag,2.61,9.0
RTLS_02284,Infuuspomp 4,equipment,2025-03-19 12:30:46.000000000,2025-03-19 12:31:21.000000000,UTIL_B,B2.75 Utility,2.75,35.0
RTLS_02689,Glucosemeter 2,equipment,2025-03-19 12:30:53.000000000,2025-03-19 12:31:25.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,32.0
RTLS_02910,Toiletstoel 2,equipment,2025-03-19 12:31:00.000000000,2025-03-19 12:31:30.000000000,UTIL_B,B2.75 Utility,2.75,30.0
RTLS_00343,EUREKA-VPL-004,nurse,2025-03-19 12:31:06.684985746,2025-03-19 12:31:24.755833742,KITCHEN,B2.77 Keuken,2.77,18.070847
RTLS_01823,EUREKA-VPL-015,nurse,2025-03-19 12:31:10.167348846,2025-03-19 12:31:28.277090085,KITCHEN,B2.77 Keuken,2.77,18.109741
RTLS_02178,Infuuspomp 3,equipment,2025-03-19 12:31:17.000000000,2025-03-19 12:31:51.000000000,UTIL_B,B2.75 Utility,2.75,34.0
RTLS_03536,Voedingspomp 5,equipment,2025-03-19 12:31:20.000000000,2025-03-19 12:31:54.000000000,UTIL_A,B2.63 Utility,2.63,34.0
RTLS_00344,EUREKA-VPL-004,nurse,2025-03-19 12:31:24.755833742,2025-03-19 12:31:41.740205675,BATH_B,B2.55 Badkamer,2.55,16.984371
RTLS_01824,EUREKA-VPL-015,nurse,2025-03-19 12:31:28.277090085,2025-03-19 12:31:30.922337747,ROOM_106,B2.62 2-bedskamer,2.62,2.645247
RTLS_01825,EUREKA-VPL-015,nurse,2025-03-19 12:31:30.922337747,2025-03-19 12:31:38.163577875,ROOM_107,B2.64 2-bedskamer,2.64,7.24124
RTLS_01826,EUREKA-VPL-015,nurse,2025-03-19 12:31:38.163577875,2025-03-19 12:32:05.746000183,ROOM_102,B2.76 1-bedskamer,2.76,27.582422
RTLS_00345,EUREKA-VPL-004,nurse,2025-03-19 12:31:41.740205675,2025-03-19 12:32:17.272932152,ROOM_106,B2.62 2-bedskamer,2.62,35.532726
RTLS_02585,Glucosemeter 1,equipment,2025-03-19 12:32:02.000000000,2025-03-19 12:32:17.000000000,NS_A,B2.71 Open wacht,2.71,15.0
RTLS_01827,EUREKA-VPL-015,nurse,2025-03-19 12:32:05.746000183,2025-03-19 12:32:21.277735381,KITCHEN,B2.77 Keuken,2.77,15.531735
RTLS_03115,Voedingspomp 1,equipment,2025-03-19 12:32:08.000000000,2025-03-19 12:32:23.000000000,UTIL_A,B2.63 Utility,2.63,15.0
RTLS_03434,Voedingspomp 4,equipment,2025-03-19 12:32:10.000000000,2025-03-19 12:32:18.000000000,UTIL_B,B2.75 Utility,2.75,8.0
RTLS_00346,EUREKA-VPL-004,nurse,2025-03-19 12:32:17.272932152,2025-03-19 12:32:29.384962901,ROOM_110,B2.79 2-bedskamer,2.79,12.11203
RTLS_03329,Voedingspomp 3,equipment,2025-03-19 12:32:23.000000000,2025-03-19 12:32:42.000000000,UTIL_A,B2.63 Utility,2.63,19.0
RTLS_00347,EUREKA-VPL-004,nurse,2025-03-19 12:32:29.384962901,2025-03-19 12:33:08.003785379,ROOM_101,B2.74 1-bedskamer,2.74,38.618822
RTLS_01529,EUREKA-VPL-013,nurse,2025-03-19 12:32:50.777531096,2025-03-19 12:33:01.581324674,KITCHEN,B2.77 Keuken,2.77,10.803793
RTLS_02800,Toiletstoel 1,equipment,2025-03-19 12:32:55.000000000,2025-03-19 12:33:32.000000000,UTIL_A,B2.63 Utility,2.63,37.0
RTLS_01339,EUREKA-VPL-011,nurse,2025-03-19 12:33:00.271626748,2025-03-19 12:33:13.509398604,KITCHEN,B2.77 Keuken,2.77,13.237771
RTLS_01530,EUREKA-VPL-013,nurse,2025-03-19 12:33:01.581324674,2025-03-19 12:34:39.851502775,ROOM_106,B2.62 2-bedskamer,2.62,98.270178
RTLS_01340,EUREKA-VPL-011,nurse,2025-03-19 12:33:13.509398604,2025-03-19 12:33:34.600491430,ROOM_101,B2.74 1-bedskamer,2.74,21.091092
RTLS_01681,EUREKA-VPL-014,nurse,2025-03-19 12:33:17.325323744,2025-03-19 12:34:58.428288230,ROOM_103,B2.78 1-bedskamer,2.78,101.102964
RTLS_01341,EUREKA-VPL-011,nurse,2025-03-19 12:33:34.600491430,2025-03-19 12:38:44.856403642,ROOM_103,B2.78 1-bedskamer,2.78,310.255912
RTLS_03435,Voedingspomp 4,equipment,2025-03-19 12:33:50.000000000,2025-03-19 12:34:18.000000000,UTIL_B,B2.75 Utility,2.75,28.0
RTLS_02070,Infuuspomp 2,equipment,2025-03-19 12:33:56.000000000,2025-03-19 12:34:27.000000000,UTIL_A,B2.63 Utility,2.63,31.0
RTLS_02690,Glucosemeter 2,equipment,2025-03-19 12:34:28.000000000,2025-03-19 12:35:04.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,36.0
RTLS_02179,Infuuspomp 3,equipment,2025-03-19 12:34:37.000000000,2025-03-19 12:35:14.000000000,UTIL_B,B2.75 Utility,2.75,37.0
RTLS_01531,EUREKA-VPL-013,nurse,2025-03-19 12:34:39.851502775,2025-03-19 12:40:33.863405787,BATHROOM,B2.57 Stortbad,2.57,354.011903
RTLS_01682,EUREKA-VPL-014,nurse,2025-03-19 12:34:58.428288230,2025-03-19 12:35:04.649065949,UTIL_B,B2.75 Utility,2.75,6.220777
RTLS_01683,EUREKA-VPL-014,nurse,2025-03-19 12:35:04.649065949,2025-03-19 12:35:12.636143553,KITCHEN,B2.77 Keuken,2.77,7.987077
RTLS_01961,Infuuspomp 1,equipment,2025-03-19 12:35:07.000000000,2025-03-19 12:35:21.000000000,UTIL_A,B2.63 Utility,2.63,14.0
RTLS_02586,Glucosemeter 1,equipment,2025-03-19 12:35:11.000000000,2025-03-19 12:35:44.000000000,NS_A,B2.71 Open wacht,2.71,33.0
RTLS_01684,EUREKA-VPL-014,nurse,2025-03-19 12:35:12.636143553,2025-03-19 12:45:50.077796124,STORE_B,B2.59 Berging,2.59,637.441652
RTLS_02381,Spuitaandrijver,equipment,2025-03-19 12:35:39.000000000,2025-03-19 12:35:50.000000000,UTIL_B,B2.75 Utility,2.75,11.0
RTLS_02911,Toiletstoel 2,equipment,2025-03-19 12:35:43.000000000,2025-03-19 12:35:54.000000000,UTIL_B,B2.75 Utility,2.75,11.0
RTLS_02478,Bladderscan,equipment,2025-03-19 12:35:54.000000000,2025-03-19 12:36:27.000000000,UTIL_A,B2.63 Utility,2.63,33.0
RTLS_00577,EUREKA-VPL-006,nurse,2025-03-19 12:36:13.674200565,2025-03-19 12:46:24.956685850,UTIL_A,B2.63 Utility,2.63,611.282485
RTLS_00205,EUREKA-VPL-002,nurse,2025-03-19 12:36:15.360804961,2025-03-19 12:39:25.721683792,ROOM_105,B2.82 1-bedskamer,2.82,190.360878
RTLS_02071,Infuuspomp 2,equipment,2025-03-19 12:36:21.000000000,2025-03-19 12:36:53.000000000,UTIL_A,B2.63 Utility,2.63,32.0
RTLS_02180,Infuuspomp 3,equipment,2025-03-19 12:36:29.000000000,2025-03-19 12:36:44.000000000,UTIL_B,B2.75 Utility,2.75,15.0
RTLS_02587,Glucosemeter 1,equipment,2025-03-19 12:36:39.000000000,2025-03-19 12:36:46.000000000,NS_A,B2.71 Open wacht,2.71,7.0
RTLS_03224,Voedingspomp 2,equipment,2025-03-19 12:36:40.000000000,2025-03-19 12:36:48.000000000,UTIL_B,B2.75 Utility,2.75,8.0
RTLS_03330,Voedingspomp 3,equipment,2025-03-19 12:37:06.000000000,2025-03-19 12:37:30.000000000,UTIL_A,B2.63 Utility,2.63,24.0
RTLS_02382,Spuitaandrijver,equipment,2025-03-19 12:37:14.000000000,2025-03-19 12:37:29.000000000,UTIL_B,B2.75 Utility,2.75,15.0
RTLS_02285,Infuuspomp 4,equipment,2025-03-19 12:37:31.000000000,2025-03-19 12:38:02.000000000,UTIL_B,B2.75 Utility,2.75,31.0
RTLS_02072,Infuuspomp 2,equipment,2025-03-19 12:37:43.000000000,2025-03-19 12:38:12.000000000,UTIL_A,B2.63 Utility,2.63,29.0
RTLS_03012,Toiletstoel 3,equipment,2025-03-19 12:37:49.000000000,2025-03-19 12:38:26.000000000,STORAGE,B2.61 Opslag,2.61,37.0
RTLS_01962,Infuuspomp 1,equipment,2025-03-19 12:37:50.000000000,2025-03-19 12:38:09.000000000,UTIL_A,B2.63 Utility,2.63,19.0
RTLS_02801,Toiletstoel 1,equipment,2025-03-19 12:37:54.000000000,2025-03-19 12:38:22.000000000,UTIL_A,B2.63 Utility,2.63,28.0
RTLS_02479,Bladderscan,equipment,2025-03-19 12:37:57.000000000,2025-03-19 12:38:02.000000000,UTIL_A,B2.63 Utility,2.63,5.0
RTLS_03436,Voedingspomp 4,equipment,2025-03-19 12:38:30.000000000,2025-03-19 12:38:48.000000000,UTIL_B,B2.75 Utility,2.75,18.0
RTLS_02588,Glucosemeter 1,equipment,2025-03-19 12:38:38.000000000,2025-03-19 12:39:15.000000000,NS_A,B2.71 Open wacht,2.71,37.0
RTLS_01342,EUREKA-VPL-011,nurse,2025-03-19 12:38:44.856403642,2025-03-19 12:39:21.289686940,ROOM_102,B2.76 1-bedskamer,2.76,36.433283
RTLS_03537,Voedingspomp 5,equipment,2025-03-19 12:38:55.000000000,2025-03-19 12:39:11.000000000,UTIL_A,B2.63 Utility,2.63,16.0
RTLS_03116,Voedingspomp 1,equipment,2025-03-19 12:38:55.000000000,2025-03-19 12:39:19.000000000,UTIL_A,B2.63 Utility,2.63,24.0
RTLS_01343,EUREKA-VPL-011,nurse,2025-03-19 12:39:21.289686940,2025-03-19 12:39:28.098509137,ROOM_106,B2.62 2-bedskamer,2.62,6.808822
RTLS_02181,Infuuspomp 3,equipment,2025-03-19 12:39:55.000000000,2025-03-19 12:40:20.000000000,UTIL_B,B2.75 Utility,2.75,25.0
RTLS_02286,Infuuspomp 4,equipment,2025-03-19 12:39:56.000000000,2025-03-19 12:40:05.000000000,UTIL_B,B2.75 Utility,2.75,9.0
RTLS_01963,Infuuspomp 1,equipment,2025-03-19 12:40:03.000000000,2025-03-19 12:40:21.000000000,UTIL_A,B2.63 Utility,2.63,18.0
RTLS_03538,Voedingspomp 5,equipment,2025-03-19 12:40:19.000000000,2025-03-19 12:40:45.000000000,UTIL_A,B2.63 Utility,2.63,26.0
RTLS_01532,EUREKA-VPL-013,nurse,2025-03-19 12:40:33.863405787,2025-03-19 12:40:36.244715362,ROOM_107,B2.64 2-bedskamer,2.64,2.381309
RTLS_01533,EUREKA-VPL-013,nurse,2025-03-19 12:40:36.244715362,2025-03-19 12:41:33.869181853,NS_A,B2.71 Open wacht,2.71,57.624466
RTLS_02073,Infuuspomp 2,equipment,2025-03-19 12:40:55.000000000,2025-03-19 12:41:31.000000000,UTIL_A,B2.63 Utility,2.63,36.0
RTLS_03437,Voedingspomp 4,equipment,2025-03-19 12:40:55.000000000,2025-03-19 12:41:25.000000000,UTIL_B,B2.75 Utility,2.75,30.0
RTLS_03117,Voedingspomp 1,equipment,2025-03-19 12:41:13.000000000,2025-03-19 12:41:28.000000000,UTIL_A,B2.63 Utility,2.63,15.0
RTLS_01534,EUREKA-VPL-013,nurse,2025-03-19 12:41:33.869181853,2025-03-19 12:41:44.748470627,ROOM_105,B2.82 1-bedskamer,2.82,10.879288
RTLS_02691,Glucosemeter 2,equipment,2025-03-19 12:41:44.000000000,2025-03-19 12:41:59.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,15.0
RTLS_01535,EUREKA-VPL-013,nurse,2025-03-19 12:41:44.748470627,2025-03-19 12:43:04.340710656,NS_A,B2.71 Open wacht,2.71,79.59224
RTLS_03013,Toiletstoel 3,equipment,2025-03-19 12:41:54.000000000,2025-03-19 12:42:05.000000000,STORAGE,B2.61 Opslag,2.61,11.0
RTLS_03539,Voedingspomp 5,equipment,2025-03-19 12:42:11.000000000,2025-03-19 12:42:25.000000000,UTIL_A,B2.63 Utility,2.63,14.0
RTLS_02182,Infuuspomp 3,equipment,2025-03-19 12:42:20.000000000,2025-03-19 12:42:32.000000000,UTIL_B,B2.75 Utility,2.75,12.0
RTLS_03331,Voedingspomp 3,equipment,2025-03-19 12:42:24.000000000,2025-03-19 12:42:43.000000000,UTIL_A,B2.63 Utility,2.63,19.0
RTLS_02383,Spuitaandrijver,equipment,2025-03-19 12:42:24.000000000,2025-03-19 12:42:36.000000000,UTIL_B,B2.75 Utility,2.75,12.0
RTLS_02802,Toiletstoel 1,equipment,2025-03-19 12:43:10.000000000,2025-03-19 12:43:26.000000000,UTIL_A,B2.63 Utility,2.63,16.0
RTLS_02912,Toiletstoel 2,equipment,2025-03-19 12:43:14.000000000,2025-03-19 12:43:27.000000000,UTIL_B,B2.75 Utility,2.75,13.0
RTLS_02589,Glucosemeter 1,equipment,2025-03-19 12:43:25.000000000,2025-03-19 12:43:35.000000000,NS_A,B2.71 Open wacht,2.71,10.0
RTLS_01964,Infuuspomp 1,equipment,2025-03-19 12:43:35.000000000,2025-03-19 12:43:49.000000000,UTIL_A,B2.63 Utility,2.63,14.0
RTLS_03225,Voedingspomp 2,equipment,2025-03-19 12:44:20.000000000,2025-03-19 12:44:33.000000000,UTIL_B,B2.75 Utility,2.75,13.0
RTLS_02384,Spuitaandrijver,equipment,2025-03-19 12:44:23.000000000,2025-03-19 12:44:52.000000000,UTIL_B,B2.75 Utility,2.75,29.0
RTLS_03332,Voedingspomp 3,equipment,2025-03-19 12:44:36.000000000,2025-03-19 12:44:46.000000000,UTIL_A,B2.63 Utility,2.63,10.0
RTLS_01187,EUREKA-VPL-010,nurse,2025-03-19 12:44:38.655955003,2025-03-19 12:47:39.060539549,UTIL_A,B2.63 Utility,2.63,180.404584
RTLS_02480,Bladderscan,equipment,2025-03-19 12:45:19.000000000,2025-03-19 12:45:32.000000000,UTIL_A,B2.63 Utility,2.63,13.0
RTLS_02074,Infuuspomp 2,equipment,2025-03-19 12:45:32.000000000,2025-03-19 12:45:45.000000000,UTIL_A,B2.63 Utility,2.63,13.0
RTLS_03014,Toiletstoel 3,equipment,2025-03-19 12:45:43.000000000,2025-03-19 12:45:52.000000000,STORAGE,B2.61 Opslag,2.61,9.0
RTLS_01685,EUREKA-VPL-014,nurse,2025-03-19 12:45:50.077796124,2025-03-19 12:46:07.720246543,ROOM_105,B2.82 1-bedskamer,2.82,17.64245
RTLS_02692,Glucosemeter 2,equipment,2025-03-19 12:46:05.000000000,2025-03-19 12:46:36.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,31.0
RTLS_01686,EUREKA-VPL-014,nurse,2025-03-19 12:46:07.720246543,2025-03-19 12:46:13.747212280,ROOM_109,B2.68 2-bedskamer,2.68,6.026965
RTLS_02287,Infuuspomp 4,equipment,2025-03-19 12:46:10.000000000,2025-03-19 12:46:39.000000000,UTIL_B,B2.75 Utility,2.75,29.0
RTLS_01687,EUREKA-VPL-014,nurse,2025-03-19 12:46:13.747212280,2025-03-19 12:46:19.363378097,ROOM_107,B2.64 2-bedskamer,2.64,5.616165
RTLS_01688,EUREKA-VPL-014,nurse,2025-03-19 12:46:19.363378097,2025-03-19 12:46:25.057512013,ROOM_102,B2.76 1-bedskamer,2.76,5.694133
RTLS_00578,EUREKA-VPL-006,nurse,2025-03-19 12:46:24.956685850,2025-03-19 12:46:43.976097109,BATHROOM,B2.57 Stortbad,2.57,19.019411
RTLS_01689,EUREKA-VPL-014,nurse,2025-03-19 12:46:25.057512013,2025-03-19 12:46:27.741231628,ROOM_103,B2.78 1-bedskamer,2.78,2.683719
RTLS_01690,EUREKA-VPL-014,nurse,2025-03-19 12:46:27.741231628,2025-03-19 12:47:02.361740707,ROOM_109,B2.68 2-bedskamer,2.68,34.620509
RTLS_03438,Voedingspomp 4,equipment,2025-03-19 12:46:30.000000000,2025-03-19 12:46:54.000000000,UTIL_B,B2.75 Utility,2.75,24.0
RTLS_02590,Glucosemeter 1,equipment,2025-03-19 12:46:30.000000000,2025-03-19 12:47:06.000000000,NS_A,B2.71 Open wacht,2.71,36.0
RTLS_02913,Toiletstoel 2,equipment,2025-03-19 12:46:31.000000000,2025-03-19 12:46:48.000000000,UTIL_B,B2.75 Utility,2.75,17.0
RTLS_03333,Voedingspomp 3,equipment,2025-03-19 12:46:38.000000000,2025-03-19 12:47:03.000000000,UTIL_A,B2.63 Utility,2.63,25.0
RTLS_00579,EUREKA-VPL-006,nurse,2025-03-19 12:46:43.976097109,2025-03-19 12:47:15.874465215,KITCHEN,B2.77 Keuken,2.77,31.898368
RTLS_00580,EUREKA-VPL-006,nurse,2025-03-19 12:47:15.874465215,2025-03-19 12:50:16.616917708,STORE_C,B2.65 Berging,2.65,180.742452
RTLS_01188,EUREKA-VPL-010,nurse,2025-03-19 12:47:39.060539549,2025-03-19 12:47:48.747510121,ROOM_104,B2.80 1-bedskamer,2.80,9.68697
RTLS_02183,Infuuspomp 3,equipment,2025-03-19 12:47:48.000000000,2025-03-19 12:48:02.000000000,UTIL_B,B2.75 Utility,2.75,14.0
RTLS_01189,EUREKA-VPL-010,nurse,2025-03-19 12:47:48.747510121,2025-03-19 12:48:21.870405661,KITCHEN,B2.77 Keuken,2.77,33.122895
RTLS_03226,Voedingspomp 2,equipment,2025-03-19 12:47:55.000000000,2025-03-19 12:48:05.000000000,UTIL_B,B2.75 Utility,2.75,10.0
RTLS_03540,Voedingspomp 5,equipment,2025-03-19 12:47:58.000000000,2025-03-19 12:48:22.000000000,UTIL_A,B2.63 Utility,2.63,24.0
RTLS_03118,Voedingspomp 1,equipment,2025-03-19 12:47:59.000000000,2025-03-19 12:48:06.000000000,UTIL_A,B2.63 Utility,2.63,7.0
RTLS_02075,Infuuspomp 2,equipment,2025-03-19 12:48:12.000000000,2025-03-19 12:48:44.000000000,UTIL_A,B2.63 Utility,2.63,32.0
RTLS_01190,EUREKA-VPL-010,nurse,2025-03-19 12:48:21.870405661,2025-03-19 12:49:13.582888452,STORE_A,B2.53 Berging,2.53,51.712482
RTLS_02693,Glucosemeter 2,equipment,2025-03-19 12:48:57.000000000,2025-03-19 12:49:02.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,5.0
RTLS_03439,Voedingspomp 4,equipment,2025-03-19 12:49:00.000000000,2025-03-19 12:49:09.000000000,UTIL_B,B2.75 Utility,2.75,9.0
RTLS_02385,Spuitaandrijver,equipment,2025-03-19 12:49:00.000000000,2025-03-19 12:49:19.000000000,UTIL_B,B2.75 Utility,2.75,19.0
RTLS_03119,Voedingspomp 1,equipment,2025-03-19 12:49:00.000000000,2025-03-19 12:49:26.000000000,UTIL_A,B2.63 Utility,2.63,26.0
RTLS_02481,Bladderscan,equipment,2025-03-19 12:49:13.000000000,2025-03-19 12:49:19.000000000,UTIL_A,B2.63 Utility,2.63,6.0
RTLS_01965,Infuuspomp 1,equipment,2025-03-19 12:49:51.000000000,2025-03-19 12:50:06.000000000,UTIL_A,B2.63 Utility,2.63,15.0
RTLS_00581,EUREKA-VPL-006,nurse,2025-03-19 12:50:16.616917708,2025-03-19 12:50:28.262672616,KITCHEN,B2.77 Keuken,2.77,11.645754
RTLS_03015,Toiletstoel 3,equipment,2025-03-19 12:50:23.000000000,2025-03-19 12:50:48.000000000,STORAGE,B2.61 Opslag,2.61,25.0
RTLS_00582,EUREKA-VPL-006,nurse,2025-03-19 12:50:28.262672616,2025-03-19 12:51:06.716097876,NS_B,B2.71.01 Dienstplaats,2.71.01,38.453425
RTLS_02803,Toiletstoel 1,equipment,2025-03-19 12:50:47.000000000,2025-03-19 12:51:04.000000000,UTIL_A,B2.63 Utility,2.63,17.0
RTLS_03440,Voedingspomp 4,equipment,2025-03-19 12:50:48.000000000,2025-03-19 12:50:53.000000000,UTIL_B,B2.75 Utility,2.75,5.0
RTLS_00583,EUREKA-VPL-006,nurse,2025-03-19 12:51:06.716097876,2025-03-19 12:52:31.206332704,ROOM_105,B2.82 1-bedskamer,2.82,84.490234
RTLS_02386,Spuitaandrijver,equipment,2025-03-19 12:51:45.000000000,2025-03-19 12:51:50.000000000,UTIL_B,B2.75 Utility,2.75,5.0
RTLS_02694,Glucosemeter 2,equipment,2025-03-19 12:51:48.000000000,2025-03-19 12:52:12.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,24.0
RTLS_02076,Infuuspomp 2,equipment,2025-03-19 12:52:16.000000000,2025-03-19 12:52:32.000000000,UTIL_A,B2.63 Utility,2.63,16.0
RTLS_02288,Infuuspomp 4,equipment,2025-03-19 12:52:27.000000000,2025-03-19 12:52:45.000000000,UTIL_B,B2.75 Utility,2.75,18.0
RTLS_02591,Glucosemeter 1,equipment,2025-03-19 12:52:35.000000000,2025-03-19 12:52:47.000000000,NS_A,B2.71 Open wacht,2.71,12.0
RTLS_02387,Spuitaandrijver,equipment,2025-03-19 12:53:01.000000000,2025-03-19 12:53:28.000000000,UTIL_B,B2.75 Utility,2.75,27.0
RTLS_03120,Voedingspomp 1,equipment,2025-03-19 12:53:14.000000000,2025-03-19 12:53:27.000000000,UTIL_A,B2.63 Utility,2.63,13.0
RTLS_03541,Voedingspomp 5,equipment,2025-03-19 12:53:16.000000000,2025-03-19 12:53:45.000000000,UTIL_A,B2.63 Utility,2.63,29.0
RTLS_02914,Toiletstoel 2,equipment,2025-03-19 12:53:36.000000000,2025-03-19 12:53:57.000000000,UTIL_B,B2.75 Utility,2.75,21.0
RTLS_03334,Voedingspomp 3,equipment,2025-03-19 12:53:38.000000000,2025-03-19 12:54:12.000000000,UTIL_A,B2.63 Utility,2.63,34.0
RTLS_02695,Glucosemeter 2,equipment,2025-03-19 12:53:56.000000000,2025-03-19 12:54:12.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,16.0
RTLS_02482,Bladderscan,equipment,2025-03-19 12:54:20.000000000,2025-03-19 12:54:52.000000000,UTIL_A,B2.63 Utility,2.63,32.0
RTLS_03227,Voedingspomp 2,equipment,2025-03-19 12:54:27.000000000,2025-03-19 12:54:56.000000000,UTIL_B,B2.75 Utility,2.75,29.0
RTLS_02184,Infuuspomp 3,equipment,2025-03-19 12:54:46.000000000,2025-03-19 12:55:19.000000000,UTIL_B,B2.75 Utility,2.75,33.0
RTLS_02388,Spuitaandrijver,equipment,2025-03-19 12:54:50.000000000,2025-03-19 12:55:03.000000000,UTIL_B,B2.75 Utility,2.75,13.0
RTLS_02592,Glucosemeter 1,equipment,2025-03-19 12:55:13.000000000,2025-03-19 12:55:20.000000000,NS_A,B2.71 Open wacht,2.71,7.0
